id,text,target,target_sentiment,companies_sentiment,consumers_sentiment
98977,Conforama planta cara a Ikea: invertirá 100 millones en España,Conforama,positive,positive,neutral
1159244,La banca reduce su cuota de financiación a las empresas más solventes y la eleva a las más débiles,banca,negative,negative,neutral
728160,CaixaBank rebaja el dividendo de 2019 y de 2020 por la crisis,CaixaBank,negative,negative,neutral
1687016,Pugna judicial entre dos grandes empresarios de Guadalajara,DOS GRANDES EMPRESARIOS,negative,negative,neutral
1282267,El juez desestima el recurso de Ribera Salud contra la reversión del Hospital de Alzira,juez,positive,negative,neutral
130733,Vousee solicita el concurso de acreedores para los centros de belleza Hedonai,Vousee,negative,negative,neutral
1172318,Una querella enturbia las elecciones de mañana en Ganvam,GANVAM,negative,negative,neutral
1076731,El Banco Santander quiso deshacerse de la filial de Banif en Bahamas,Banco Santander,negative,negative,neutral
1844000,Ryanair y Aena mantienen su pulso en Alicante,Ryanair,negative,negative,neutral
1871235,"S&P pone a otros seis bancos españoles en vigilancia negativa, entre ellos BBVA y Bankia",S&P,negative,negative,neutral
1251403,"Duras críticas de Iberdrola, BBVA y Telefónica al hachazo fiscal","Iberdrola, BBVA Y TELEFÓNICA",negative,negative,neutral
1461394,Acciona paraliza la venta de la naviera Trasmediterránea,Acciona,neutral,neutral,neutral
85738,Honeywell retira su oferta para adquirir United Technologies,HONEYWELL,positive,neutral,neutral
87690,EE.UU. y China compiten por el mercado de Cuba,EE.UU. Y CHINA,negative,negative,neutral
1795933,González-Páramo advierte del riesgo que supone que los bancos se vuelvan adictos a los fondos del BCE,bancos,negative,negative,neutral
92105,Los inversores denuncian a Facebook por su plan de emitir nuevas acciones,inversores,negative,negative,neutral
1702125,La Sepi se desprende de viviendas y locales comerciales,Sepi,negative,negative,neutral
1873149,Zoellick abandonará la presidencia del Banco Mundial al finalizar su mandato el 30 de junio,ZOELlICK,negative,neutral,neutral
824983,Consumidores europeos demandan a Apple por ralentizar los iPhones antiguos,APPLE,negative,negative,negative
1707453,EEUU acusa a un español de ocultar pérdidas de JPMorgan,EEUU,negative,negative,neutral
1697320,“Es inadmisible que la Comisión retire la propuesta que evitaría fraudes en aceite de oliva por presiones”,Comisión,negative,negative,neutral
1086693,El juez ordena la liquidación de dos radiales y una circunvalación,juez,positive,neutral,neutral
1577082,"Las constructoras dicen que el Gobierno ""no va a meter un euro"" en la empresa que rescatará las autopistas",Gobierno,positive,neutral,neutral
701414,El frenazo económico amenaza los grandes planes de López Obrador,LÓPEZ OBRADOR,negative,negative,neutral
30232,Capital Energy aparca el interés por Duro Felguera,Capital Energy,negative,negative,neutral
1786748,Griñán resucita la caja única y sube la presión sobre el BdeE,Griñán,negative,negative,neutral
60381,El Covid lastra a Pepsico en España,Covid,negative,negative,neutral
1696945,Renta Corporación lleva su filial francesa a concurso,Renta Corporación,negative,negative,neutral
1303809,Moody's rebaja la calificación crediticia de México y de Pemex,MÉXICO,negative,negative,neutral
1816876,Chávez amenaza al presidente de la filial del BBVA con la expropiación,Chávez,negative,negative,neutral
1606942,Sareb insta el concurso de acreedores de la torre In Tempo en Benidorm,Sareb,negative,negative,neutral
814078,La City disputa a la UE un negocio anual de medio billón de euros,City,negative,negative,neutral
98555,La Generalitat podría sancionar a Vueling,Generalitat,positive,negative,neutral
1580033,La Sureña y 100 Montaditos no quieren ser el paradigma del low cost,Sureña Y 100 MONTADITOS,negative,negative,neutral
1847897,S&P recorta el ráting de Telefónica de 'A-' a 'BBB+',S&P,negative,negative,neutral
1028821,Eduard Prats deja la dirección de Esic en Barcelona,Eduard Prats,negative,neutral,neutral
1590513,ADICAE estudia querellarse contra los consejos de administración de CAI de la etapa de Calvera y García Montes,ADICAE,negative,negative,neutral
1720487,Chrysler aplaza su OPV y la prepara para 2014,Chrysler,neutral,neutral,neutral
1724144,El Gobierno quería vender NCG por la mitad de su valor contable,Gobierno,negative,negative,neutral
813054,Los banqueros temen que el teletrabajo les perjudique y quieren volver a la oficina,BANQUEROS,negative,negative,neutral
1862230,Société Générale se querella contra un periódico inglés por dudar de su solvencia,Société Générale,negative,negative,neutral
1253902,Renault cancela el pago de 30 millones de euros a Carlos Ghosn,Renault,negative,negative,neutral
1807404,Nacho Duato deja la Compañía Nacional de Danza tras tensiones con Cultura,Nacho Duato,negative,neutral,neutral
1313013,Santander alerta de una exposición de 600 millones a la quiebra de la aerolínea chilena Latam,Santander,negative,negative,neutral
1862202,Suzuki activa la batalla legal para recuperar el 20% de su capital que tiene VW,Suzuki,negative,negative,neutral
1820379,Las químicas vaticinan cierres por la política medioambiental,químicas,negative,negative,neutral
62820,La Fed anticipa el inicio de la retirada de sus compras este año,Fed,negative,negative,neutral
1791656,Caja Madrid gana un 66% menos en el primer semestre y rechaza emitir cuotas participativas,Caja Madrid,negative,negative,neutral
163946,La región paga a los proveedores a 56 días,región,negative,negative,neutral
3513539,Bruselas golpea a Abengoa con una multa de 20 millones en pleno rescate,BRUSELAS,negative,negative,neutral
1886721,Jesús Navarro pone en duda las actas de los consejos de CAM,Jesús Navarro,negative,negative,neutral
1817090,Los inversores creen que Goldman Sachs sobrevalora Facebook,inversores,negative,negative,neutral
1270147,La CNMC propone recortes de 5.000 millones a eléctricas y gasistas hasta el año 2026,CNMC,negative,negative,neutral
1848862,La Tasa Tobin enfurece al sector financiero,Tasa Tobin,negative,negative,neutral
1567607,La cúpula de IBM renuncia al bonus tras la caída de beneficios en 2013,cúpuLA de IBM,negative,negative,neutral
50032,"México enviará una queja a Italia porque su eléctrica Enel ""viola la ley""",México,negative,negative,neutral
1855028,Crédit Agricole rompe el proceso de fusión de Bankoa con Ipar Kutxa,Crédit Agricole,negative,negative,neutral
1871204,El sector de renovables denuncia que la moratoria se lleva por delante inversiones por 62.000 millones,moratoria,negative,negative,neutral
1680269,Siliken no ve la luz con los bancos y suspende pagos,Siliken,negative,negative,neutral
1579061,Fitch ratifica la nota de Bankia y mantiene su perspectiva negativa,Fitch,negative,negative,neutral
66387,La reforma eléctrica mete presión a la opa de IFM por Naturgy,reforma ELéctrica,negative,negative,neutral
1804404,"Montilla: ""Proponer el concierto sólo lleva a la frustración y alimenta el agravio""",MONTILLA,negative,negative,neutral
1489665,Kirchner pone más condiciones para el giro de dividendos al exterior,Kirchner,negative,negative,neutral
6078880,"La inflación pesa en las ganancias de Vidrala, que bajan casi un 9%",VIDRALA,negative,negative,neutral
1885300,Nueva rebaja masiva a la banca española: Moody’s degrada la nota a 16 entidades,banca española,negative,negative,neutral
1228556,Trump acusa a Google de ocultar noticias positivas sobre él y amenaza con actuar,Trump,negative,negative,neutral
1690591,IAG descarta la fusión de Vueling e Iberia Express tras la opa,IAG,negative,negative,neutral
1807518,Los inversores acorralan a la banca en bolsa,inversores,negative,negative,neutral
37603,Los grandes 'proxy' discrepan por la reelección de Pallete,grandes 'proxy',negative,negative,neutral
1709214,"Amorim reduce al 0,7% su participación en el capital de Popular",Amorim,negative,negative,neutral
1718819,Moody's empeora a 'negativa' la perspectiva de la nota de Grifols,Moody's,negative,negative,neutral
1599106,"El director general de Santander, sobre Botín: ""Ha sido un golpe durísimo""",DIRECTOR GENERAL DE SANTANDER,negative,negative,neutral
1804734,Nou Temple asegura que la CAM le bloquea créditos firmados,CAM,negative,negative,neutral
1880502,La CEV marca distancias con AVE delante de Fabra,CEV,negative,negative,neutral
1803059,El Gobierno sume a las grandes constructoras en el caos contable,Gobierno,negative,negative,neutral
1800648,Koro Castellano deja la dirección de Tuenti,Koro CastELlano,negative,neutral,neutral
1871368,RTVE aprueba el recorte de sueldos a directivos y presentadores,RTVE,positive,positive,positive
1687184,Vodafone y Orange advierten a Telefónica de que acudirán a la CMT si obstaculiza la competencia en fibra,Vodafone,negative,negative,neutral
1838014,La CEOE espera que el Gobierno no les castigue en la reforma de los convenios,Gobierno,negative,negative,neutral
1836346,Ebay y Paypal demandan a Google por su sistema de pago mediante el móvil,Ebay,negative,negative,neutral
9027,La CNMV pide explicaciones a Repsol por su multimillonaria reconversión ecológica,CNMV,negative,negative,neutral
1788140,Moody's y S&P estudian rebajar la calificación de REE,Moody's,negative,negative,neutral
1838209,La agencia Fitch deja la calificación de Nokia al borde del 'bono basura',agencia Fitch,negative,negative,neutral
1861516,El Frob encuentra más pérdidas y más mora en la CAM,CAM,negative,negative,neutral
767608,Hostelería: el dilema de reabrir o no,HosteLEría,negative,negative,neutral
315658,Los taxistas madrileños exigen por ley un recorrido mínimo de 5 km para los VTC,taxistas madrileños,negative,negative,neutral
1825370,"Pekín considera ""inaceptables"" las acusaciones de Google",Pekín,negative,negative,neutral
1686845,"La CNMV suspende Pescanova, que reconoce discrepancias entre su contabilidad y su deuda",PESCANOVA,negative,negative,neutral
1802423,Trabajo no cree que Díaz Ferrán se presente a la reelección de la CEOE,Díaz Ferrán,negative,neutral,neutral
42351,Jaime Echegoyen abandona la presidencia de Sareb y le sustituirá Javier García del Río,Jaime Echegoyen,negative,neutral,neutral
349796,Egea abandona sus funciones ejecutivas en Bankia tras concluir la integración con BMN,Egea,negative,neutral,neutral
359894,Fusión: Unicaja y Liberbank no descartan reducir su participación en Caser para evitar la ampliación,Unicaja Y LIBERBANK,positive,positive,neutral
93601,Alemania prohíbe a Mercedes vender su 'bufanda de aire',Alemania,negative,negative,neutral
1792020,Industria prohíbe revender las licencias de renovables,Industria,negative,negative,neutral
1151770,Damián Frontera deja de presidir Ainia tras 19 años,Damián Frontera,negative,neutral,neutral
1259723,Gamesa revive la pugna de Iberdrola con Siemens,Gamesa,negative,negative,neutral
1697390,YPF amenaza con denunciar a Brufau por repartir sobresueldos,YPF,negative,negative,neutral
1709147,"Hugo Barra, vicepresidente de producto de Android, deja la compañía",Hugo Barra,negative,neutral,neutral
1283074,Juan Colombás anuncia su retirada como alto ejecutivo de Lloyds,Juan Colombás,negative,neutral,neutral
1689325,"La troika discutió en 2011 aplicar quitas a los depósitos de dos bancos griegos, según la prensa",troika,positive,positive,neutral
115670,El Supremo rechaza la petición de Vodafone de anular la sentencia sobre las tasas que Madrid cobra a las operadoras,Supremo,negative,negative,neutral
116484,La Fiscalía se querellará contra Forcadell por desobediencia y prevaricación,Fiscalía,negative,negative,neutral
1287729,Baqueira redujo esquiadores el pasado invierno y ganó un 15% menos,Baqueira,negative,negative,neutral
1897507,Qantas cancela un pedido de aviones de Boeing por 6.800 millones,Qantas,negative,negative,neutral
777506,El rescate no ayuda a Lufthansa,LUFTHANSA,negative,negative,neutral
1575638,"Iberia, Globalia, Swissport, Menzies y Acciona compiten por el ""handling"" de Aena","Iberia, Globalia, Swissport, Menzies y Acciona",neutral,neutral,neutral
96935,Los 'hedge' sueltan el 1% de Banco Popular tras el último desplome,hedge',negative,negative,neutral
134505,El M&A se impondrá a las salidas a Bolsa en 2017,M&A,negative,negative,neutral
3961589,EEUU torpedea la mayor operación corporativa de Iberdrola en el extranjero,EEUU,positive,negative,neutral
1832944,IAG niega estar negociando la compra de la portuguesa TAP,IAG,negative,negative,neutral
1789125,Bancaja perjudica la defensa de Iberdrola contra ACS,Bancaja,negative,negative,neutral
818221,Trump alerta del riesgo para la industria petrolera si Biden gana las elecciones,Trump,negative,neutral,neutral
792552,"Atlantia: El fondo TCI denuncia en Bruselas la ""expropiación""",fondo TCI,negative,negative,neutral
1829975,Moody's rebaja dos escalones la deuda senior y los depósitos de CAM,Moody's,negative,negative,neutral
1490440,"Villar Mir reduce al 24,3% su participación en Colonial",Villar Mir,negative,neutral,neutral
5076009,Tesla y JPMorgan acaban en los tribunales por un tuit de Elon Musk,Tesla Y JPMORGAN,negative,negative,neutral
