text,target_sentiment
Clientes de una amplia gama de industrias utilizan nuestro acero inoxidable y nuestros servicios en todo el mundo.,Neutral
Las entregas comenzarán inmediatamente en junio de 2008 y finalizarán en 2008.,Neutral
"En la actualidad, YIT está construyendo en la ciudad un complejo de viviendas ""Zapadnye Vorota"" de 26.000 metros cuadrados y una casa de 9.910 metros cuadrados, cuya finalización está prevista para finales de 2009.",Neutral
"Se organizarán demostraciones de las amplias capacidades de Mobility Business Suite durante el Congreso Mundial 3GSM en Barcelona, del 12 al 15 de febrero.",Neutral
Elisa ampliará el uso de esta tecnología si el piloto resulta exitoso.,Neutral
"Cada derecho de opción otorga al titular el derecho a suscribir una acción nueva a un precio de suscripción de 0,045 EUR durante el período de suscripción que finaliza el 31 de diciembre de 2013.",Neutral
Europa necesita 17 nuevas máquinas de papel de gran tamaño.,Neutral
"Elite Residence Tower, un nuevo desarrollo de Tameer, está ubicado en el corazón de Dubai Marina.",Neutral
Exel quiere servir a sus clientes industriales con productos individuales.,Neutral
El holding diversificado finlandés Aspo Oyj anunció el 8 de septiembre de 2008 que venderá el negocio de cintas finlandés de su unidad Kaukomarkkinat a la empresa local Oy Telpak Ab.,Neutral
"El banco finlandés Pohjola Bank Plc HEL: POH1S dijo hoy que emitirá un bono indexado por valor de 40 millones de euros y 51,2 millones de dólares, Pohjola Tutkimuksen Tahdet VIII-2010 Pohjola Research Stars VIII-2010, el 27 de octubre de 2010.",Neutral
"El minorista finlandés Stockmann ha obtenido la aprobación del consejo de administración de su rival sueco Lindex para una oferta pública de adquisición con el objetivo de ampliar la presencia de las empresas en Rusia y otros países de Europa central y oriental, dijo Stockmann el lunes.",Positive
"Tras el impacto, el Altima chocó contra un poste de servicios públicos, lo que provocó que un cable eléctrico activo cayera sobre la carretera.",Neutral
Desde Merisatama hasta los rincones más lejanos del mundo Asfaltti Osakeyhti+Â Lemmink+ñinen fue fundada en 1910 por un grupo de maestros de obra en Helsinki como empresa especializada y subcontratista.,Neutral
"El desarrollador finlandés de software y hardware Elektrobit Oyj HEL: EBG1V, o EB, dijo hoy que despedirá temporalmente a 200 personas durante un máximo de 90 días en Finlandia, con el objetivo de lograr un ahorro de costes de 1,7 millones de euros (2 millones de dólares) en la segunda mitad de 2010.",Negative
"F-Secure, un desarrollador de soluciones de seguridad como servicio a través de proveedores de servicios de Internet y operadores móviles, anunció los resultados de su encuesta anual de bienestar en línea.",Neutral
"También se lleva a cabo una cooperación más concreta a través de diversos proyectos, tesis doctorales y disertaciones de diploma.",Neutral
"También esta vez, los Handelsbanken se sitúan por delante de los bancos cooperativos locales y de Aktia en cuanto a fidelidad de los clientes.",Positive
"Además, la empresa venderá los almacenes y edificios de oficinas de Loudeac y Saint Marcel y arrendará nuevos locales conjuntos para estas operaciones en Morvillars.",Neutral
Está descansando cómodamente y esperando volver a trabajar”.,Neutral
"Si el empleado abandona la empresa durante el período de duración de la cobertura, el dinero invertido para garantizar el compromiso se devuelve a la empresa.",Neutral
"En 2008, Kemira registró unos ingresos de aproximadamente 2.800 millones de euros y contaba con una plantilla de 9.400 personas.",Neutral
"En Finlandia, Martela ofrece un servicio integral que puede cubrir todo el proceso de cambio, desde el inventario inicial y el diseño hasta la eliminación y el mantenimiento.",Neutral
"De acuerdo con los términos y condiciones del programa de opciones de 2006 de Alma Media, el precio de suscripción de acciones para los derechos de opción 2006A fue de 4,88 EUR por acción y el contravalor contable de 0,60 EUR por acción.",Neutral
"Además de suministrar una nueva caja de entrada y una moderna unidad de dimensionamiento y recubrimiento, Vaahto Group proporcionará supervisión de montaje, capacitación y servicios de puesta en marcha.",Neutral
"En la visión de Penttil+ñ, el motivo más importante de la transacción es Rusia.",Neutral
"En los últimos meses, Capman ha tomado medidas importantes para simplificar sus operaciones, dijo el director ejecutivo Lennart Simonsen.",Positive
"En Finlandia, el servicio correspondiente es Etuovi.com de Alma Media, el servicio en línea para ventas de viviendas y propiedades más popular y conocido a nivel nacional.",Neutral
"En lugar de basarse en un refresco, como es habitual, la bebida energética Teho está elaborada con agua fresca.",Neutral
"En los países bálticos, se espera que la fusión de las empresas de ambos se complete a principios de 2008.",Neutral
"En los próximos años, la participación del sector de las TIC en el consumo de electricidad aumentará debido al aumento de la popularidad de los teléfonos inteligentes.",Neutral
"También cuenta con fuertes activos en medios electrónicos, empleando a 18.500 personas, un incremento del 9 por ciento respecto al año pasado.",Positive
También confirmó su previsión de ganancias para todo el año 2009 emitida en su informe para todo el año 2008.,Neutral
"En el video de arriba, la directora de diseño de Marimekko, Noora Niiininoski, explica que las marcas se complementan de forma natural porque ambas tienen un estilo atemporal.",Neutral
"Es el último teléfono inteligente que ejecuta Maemo 5, que será reemplazado por MeeGo, un proyecto conjunto entre Nokia, Intel y la comunidad de código abierto.",Neutral
Está hecha de resina pintada a mano con triples reales de 14-0 y mide 75 cm de largo por 25 cm de profundidad desde la parte superior hasta la parte inferior del anzuelo central.,Neutral
"Es parte del desarrollo del depósito de magnetita de clase mundial en Karara, que tiene el potencial conocido de procesar más de 30 millones de toneladas métricas anuales de magnetita durante su vida útil estimada de 30 años.",Neutral
Ofrece servicios avanzados de mantenimiento de maquinaria y desarrollo de procesos para la industria de pulpa y papel en el norte de China.,Neutral
"Fabrica una amplia gama de dispositivos móviles con servicios y software que permiten a las personas experimentar la música, la navegación, el vídeo, la televisión, las imágenes, los juegos y la movilidad empresarial.",Neutral
"Opera bajo tres marcas distintas: United Supermarkets, Market Street y United Supermercado.",Neutral
Es una zona muy valorada ya que gran parte del terreno que hay allí ya está edificado.,Neutral
"Kaukopartio Oy ha adquirido conocimientos especializados en operaciones en el Lejano Oriente, y los servicios de abastecimiento industrial son su principal competencia.",Neutral
Kaupthing Bank publicará sus resultados anuales de 2007 antes de la apertura de los mercados el jueves 31 de enero.,Neutral
"LONDRES AFX - Recomendaciones de corredores del Reino Unido y de Europa emitidas hoy, recopiladas por AFX News a partir de una variedad de fuentes del mercado.",Neutral
"Kaido Kaare, director general de Atria Eesti, afirma que las inversiones de la empresa en la modernización de las granjas porcinas superan los 150 millones de coronas suecas, los 9,59 millones de euros y los 14,19 millones de dólares estadounidenses en los últimos años.",Positive
La letra pequeña está aquí .,Neutral
M. y Maestría en Administración de Empresas MBA.,Neutral
"LONDRES ICIS -- Tikkurila ha completado la venta de su negocio de recubrimientos en polvo a la firma finlandesa de recubrimientos industriales Teknos Group, dijo el miércoles la compañía de pinturas decorativas con sede en Finlandia.",Neutral
Martela es líder en brindar soluciones innovadoras y servicio al cliente. Martela diseña y suministra soluciones de interior para entornos de trabajo y espacios públicos.,Neutral
El sistema de bibliotecas y sus nueve sucursales organizaron más de 80 eventos especiales en los tres condados durante cuatro meses.,Neutral
NetCom espera completar la implementación de Turbo 3G en estas áreas este año.,Neutral
La Sra. Laakso será responsable de las funciones de RRHH de HKScan y de su desarrollo en todas las áreas de mercado del Grupo.,Neutral
"Nueva Delhi, 17 de julio – Sahlberg Teppo, Kallio Timo y Mustonen Tuomas de M Real OYJ, Espoo, Finlandia, han desarrollado nuevas marcas y métodos para producirlas.",Neutral
"Nokia Siemens Networks proporciona infraestructura de redes móviles y fijas, plataformas de servicios de comunicaciones y redes, así como servicios profesionales, a operadores y proveedores de servicios.",Neutral
"Nokia continuará invirtiendo en el desarrollo futuro de Qt para el beneficio de todos los usuarios, tanto comerciales como LGPL.",Positive
Los neumáticos de Nokian Tyres se consideran neumáticos de invierno genuinos en Rusia.,Neutral
"Por otra parte, la producción de los aserraderos finlandeses ha disminuido aún más.",Negative
"Uno de los ascensores instalados será un ascensor de dos pisos, que permite un uso más eficiente del espacio central del edificio.",Positive
"De estas acciones, 29.659.239 están en poder de la Sociedad o de empresas de su grupo y el número de acciones en circulación y de derechos de voto asociados a las acciones asciende a 322.705.218.",Neutral
"Una de las posibilidades sería trasladar todo el procesamiento de carne del Báltico a Rakvere, tal y como se concentra actualmente en la planta de envasado de carne de Vantaa, en Finlandia, escribe el periódico.",Neutral
"El alcance de suministro de Outotec cubre la ingeniería, el suministro de equipos especiales y los servicios para una planta de calcinación con dos calcinadores de lecho fluidizado circulante.",Neutral
"El alcance de suministro de Outotec incluye el diseño, la ingeniería básica y el suministro de equipos propios para una planta de sinterización con una superficie de parrilla de 496 metros cuadrados.",Neutral
Peigs www.peigs.se pasará a formar parte de la unidad Sardus Latta Maltider Light Meals.,Neutral
"Los participantes en cualquiera de las discusiones de libros u otros eventos especiales, o los visitantes del concesionario de automóviles fueron elegibles para ingresar al sorteo del Altima plateado de cuatro puertas del año 2005.",Neutral
